pos_x,pos_y,speed,yaw,lap_dist,spline_pos
-361.4435,-396.5012,78.9782,2.921978,4026.15,0.79303
-364.5369,-395.8537,79.0422,2.908706,4029.47,0.793684
-367.6229,-395.1625,79.0937,2.894246,4032.55,0.794291
-370.7011,-394.4288,79.1472,2.878865,4035.64,0.794899
-373.7717,-393.6528,79.2118,2.8658,4038.96,0.795554
-376.8334,-392.8347,79.272,2.855454,4042.05,0.796163
-379.8877,-391.9791,79.3263,2.846818,4045.15,0.796772
-382.9324,-391.084,79.3804,2.830293,4048.48,0.797429
-385.9677,-390.1487,79.4408,2.81577,4051.58,0.798039
-388.992,-389.172,79.4834,2.801591,4054.68,0.79865
-392.0045,-388.1532,79.5459,2.787616,4058.02,0.799308
-395.0059,-387.095,79.6042,2.778344,4061.12,0.799919
-397.9982,-386.0042,79.6744,2.773457,4064.23,0.800531
-400.9851,-384.8899,79.7514,2.772646,4067.58,0.801191
-403.9681,-383.7574,79.823,2.769566,4070.69,0.801804
-406.9482,-382.608,79.9083,2.764624,4073.81,0.802418
-409.9249,-381.4417,79.9711,2.758271,4077.17,0.803079
-412.8968,-380.2566,80.054,2.749389,4080.29,0.803694
-415.8634,-379.0484,80.1312,2.741633,4083.42,0.80431
-418.8246,-377.8203,80.1998,2.73648,4086.78,0.804973
-421.7822,-376.5761,80.2713,2.733669,4089.91,0.80559
-424.7375,-375.3181,80.3533,2.731196,4093.05,0.806207
-427.6901,-374.0455,80.4294,2.727042,4096.43,0.806872
-430.6394,-372.7582,80.5039,2.721648,4099.57,0.807491
-433.5847,-371.4549,80.5676,2.714818,4102.71,0.80811
-436.5229,-370.1284,80.6417,2.7024,4106.09,0.808777
-439.4507,-368.7733,80.6992,2.688922,4109.24,0.809396
-442.3668,-367.3886,80.7393,2.676701,4112.39,0.810017
-445.2713,-365.9743,80.8125,2.666342,4115.78,0.810685
-448.1643,-364.5315,80.8673,2.660092,4118.93,0.811306
-451.0468,-363.0625,80.924,2.655692,4122.09,0.811928
-453.9202,-361.571,80.9828,2.649689,4125.49,0.812598
-456.7862,-360.06,81.0492,2.644152,4128.65,0.81322
-459.6447,-358.5301,81.0954,2.638148,4131.82,0.813843
-462.4952,-356.9809,81.157,2.631632,4135.22,0.814515
-465.3386,-355.4145,81.2005,2.627174,4138.39,0.815138
-468.1741,-353.8296,81.2605,2.621124,4141.56,0.815762
-471.0012,-352.2251,81.3195,2.612732,4144.97,0.816435
-473.8203,-350.6017,81.3824,2.606445,4148.15,0.81706
-476.6299,-348.958,81.4015,2.598526,4151.32,0.817686
-479.4236,-347.2856,81.466,2.580821,4154.75,0.81836
-482.2048,-345.5871,81.5145,2.574791,4157.92,0.818986
-484.9789,-343.8734,81.5761,2.578517,4161.11,0.819612
-487.7499,-342.1494,81.6421,2.583203,4164.53,0.820288
-490.5204,-340.4205,81.7064,2.583539,4167.72,0.820915
-493.2921,-338.6875,81.7777,2.581953,4170.91,0.821543
-496.0624,-336.9479,81.8361,2.5762,4174.35,0.82222
-498.8283,-335.1966,81.9026,2.569059,4177.54,0.822849
-501.5905,-333.4344,81.9652,2.566142,4180.74,0.823479
-504.3495,-331.6626,82.0346,2.566179,4184.18,0.824158
-507.1089,-329.8876,82.0867,2.569792,4187.38,0.824788
-509.8743,-328.1166,82.1574,2.577033,4190.59,0.825419
-512.6486,-326.3561,82.1974,2.586377,4194.04,0.8261
-515.4332,-324.6077,82.2707,2.591038,4197.25,0.826731
-518.2275,-322.8708,82.3242,2.592855,4200.46,0.827364
-521.0267,-321.1382,82.3686,2.590696,4203.92,0.828045
-523.828,-319.4048,82.4316,2.586593,4207.13,0.828679
-526.6993,-317.6194,82.4919,2.578067,4210.6,0.829361
-529.4882,-315.8582,82.5348,2.562881,4213.81,0.829994
-532.2624,-314.0707,82.5714,2.548841,4217.03,0.830629
-535.0225,-312.2593,82.6068,2.540881,4220.5,0.831312
-537.7736,-310.4306,82.6699,2.54183,4223.73,0.831947
-540.5177,-308.5875,82.7134,2.542836,4226.95,0.832582
-543.2584,-306.7359,82.7751,2.543244,4230.43,0.833267
-545.9976,-304.8786,82.8286,2.542826,4233.66,0.833903
-548.7346,-303.0152,82.876,2.540426,4236.89,0.83454
-551.4706,-301.1471,82.923,2.538711,4240.37,0.835226
-554.2064,-299.275,82.9813,2.538901,4243.61,0.835863
-556.9434,-297.4008,83.0301,2.540408,4246.85,0.836501
-559.6829,-295.5278,83.0692,2.543474,4250.34,0.837189
-562.4272,-293.6577,83.1323,2.546614,4253.58,0.837827
-565.1768,-291.792,83.1776,2.548981,4256.82,0.838466
-567.9317,-289.9313,83.2193,2.551984,4260.32,0.839155
-570.6946,-288.0796,83.2618,2.558348,4263.57,0.839795
-573.469,-286.2419,83.3079,2.567487,4266.82,0.840434
-576.2557,-284.4199,83.3457,2.575165,4270.32,0.841124
-579.0533,-282.6126,83.3878,2.578978,4273.57,0.841764
-581.8583,-280.813,83.4307,2.576406,4276.82,0.842405
-584.6664,-279.0154,83.4775,2.571824,4280.33,0.843096
-587.4762,-277.217,83.5233,2.570548,4283.59,0.843738
-590.2885,-275.4195,83.5676,2.573163,4286.85,0.84438
-593.105,-273.6259,83.6058,2.578629,4290.37,0.845073
-595.9292,-271.8416,83.6467,2.586121,4293.62,0.845714
-598.7629,-270.0696,83.6827,2.592606,4296.89,0.846357
-601.6041,-268.3067,83.7286,2.593387,4300.4,0.84705
-604.45,-266.5486,83.7642,2.590219,4303.67,0.847694
-607.2964,-264.7885,83.8021,2.585131,4306.94,0.848337
-610.1414,-263.0231,83.845,2.581472,4310.46,0.84903
-612.9855,-261.253,83.8874,2.580952,4313.74,0.849676
-615.8269,-259.476,83.9207,2.578142,4317,0.85032
-618.6641,-257.6901,83.962,2.573406,4320.53,0.851015
-621.4976,-255.896,83.9964,2.570987,4323.81,0.851661
-624.3298,-254.0977,84.0328,2.573135,4327.09,0.852306
-627.1652,-252.3021,84.0592,2.580606,4330.62,0.853002
-630.0089,-250.5171,84.0949,2.590966,4333.9,0.853649
-632.8668,-248.7479,84.1298,2.600534,4337.18,0.854294
-635.7352,-246.9989,84.1531,2.607324,4340.71,0.85499
-638.613,-245.2631,84.1803,2.607457,4344,0.855637
-641.4965,-243.5343,84.2092,2.605888,4347.28,0.856284
-644.3862,-241.8128,84.2579,2.60853,4350.83,0.856982
-647.282,-240.0995,84.2871,2.612156,4354.11,0.857628
-650.1821,-238.3916,84.3149,2.61311,4357.4,0.858276
-653.0849,-236.6857,84.3482,2.611144,4360.94,0.858974
-655.9888,-234.9793,84.3875,2.608922,4364.23,0.859623
-658.8912,-233.2684,84.4099,2.604685,4367.53,0.860272
-661.7866,-231.545,84.4001,2.594533,4371.07,0.860969
-664.6722,-229.81,84.2371,2.588838,4374.36,0.861618
-667.5401,-228.0725,83.6747,2.589032,4377.64,0.862263
-670.3764,-226.3492,82.4396,2.593617,4381.13,0.86295
-673.1689,-224.6613,80.9408,2.604285,4384.32,0.863579
-675.9171,-223.0238,79.3736,2.619208,4387.44,0.864193
-678.6196,-221.4398,77.565,2.63133,4390.74,0.864843
-681.2722,-219.9081,75.8795,2.635314,4393.72,0.865431
-683.8688,-218.4191,74.1584,2.630447,4396.65,0.866007
-686.404,-216.9644,72.3308,2.61785,4399.72,0.866612
-688.8772,-215.5384,70.7141,2.608421,4402.51,0.867162
-691.2906,-214.1387,69.1468,2.603734,4405.24,0.867699
-693.6451,-212.7646,67.4718,2.603317,4408.1,0.868263
-695.9404,-211.4177,65.8689,2.604205,4410.7,0.868776
-698.1772,-210.1014,64.2441,2.605971,4413.24,0.869275
-700.3574,-208.818,62.5681,2.608302,4415.9,0.869799
-702.4832,-207.5681,61.0126,2.61063,4418.31,0.870273
-704.5554,-206.3509,59.4881,2.611618,4420.65,0.870735
-706.5729,-205.1646,57.8172,2.609386,4423.12,0.87122
-708.5344,-204.0098,56.238,2.606774,4425.34,0.871658
-710.4403,-202.8863,54.6793,2.604479,4427.5,0.872084
-712.2907,-201.7925,53.0796,2.602214,4429.76,0.872529
-714.0883,-200.7278,51.6343,2.601477,4431.8,0.872931
-715.8362,-199.6888,50.3025,2.600244,4433.79,0.873322
-717.5364,-198.6768,48.8624,2.601104,4435.87,0.873732
-719.1912,-197.6935,47.5558,2.603622,4437.75,0.874103
-720.7994,-196.7414,46.1568,2.607986,4439.57,0.874462
-722.3643,-195.8235,44.7761,2.61626,4441.48,0.874838
-723.8918,-194.9437,43.5545,2.628937,4443.2,0.875177
-725.3882,-194.1006,42.6448,2.643094,4444.88,0.875508
-726.8629,-193.2931,41.6203,2.65795,4446.65,0.875856
-728.3127,-192.5213,40.6867,2.670909,4448.26,0.876172
-729.7385,-191.7833,39.8086,2.68327,4449.83,0.876483
-731.1417,-191.0805,38.8692,2.700551,4451.48,0.876808
-732.5248,-190.4118,38.1071,2.716578,4452.98,0.877104
-733.8923,-189.7787,37.4437,2.730664,4454.46,0.877393
-735.2456,-189.1818,36.6683,2.749329,4456.02,0.877701
-736.5842,-188.6231,36.03,2.770333,4457.44,0.877981
-737.9109,-188.0992,35.4536,2.790362,4458.84,0.878257
-739.2264,-187.6125,34.8641,2.814237,4460.32,0.878548
-740.5323,-187.1617,34.3686,2.83727,4461.67,0.878815
-741.8287,-186.7451,33.8356,2.858482,4463.01,0.879079
-743.1127,-186.3659,33.2864,2.884992,4464.42,0.879357
-744.3878,-186.0259,32.7738,2.912969,4465.72,0.879612
-745.6492,-185.7247,32.2209,2.940492,4467,0.879864
-746.8969,-185.4616,31.6799,2.969608,4468.35,0.88013
-748.1312,-185.2356,31.1724,2.995118,4469.59,0.880374
-749.3532,-185.0483,30.7921,3.02285,4470.8,0.880614
-750.5642,-184.8926,30.3231,3.048828,4472.1,0.880868
-751.7579,-184.7699,29.8701,3.072834,4473.28,0.881102
-752.9445,-184.681,29.6802,3.099561,4474.46,0.881333
-754.1215,-184.6216,29.3028,3.123469,4475.71,0.881579
-755.2836,-184.5943,28.9024,-3.135139,4476.85,0.881805
-756.4304,-184.6029,28.5289,-3.1052,4477.98,0.882027
-757.5613,-184.6434,28.0964,-3.074211,4479.18,0.882263
-758.673,-184.7163,27.7116,-3.045859,4480.27,0.882478
-759.7678,-184.8258,27.4048,-3.01534,4481.35,0.88269
-760.8469,-184.9675,27.1087,-2.982982,4482.49,0.882916
-761.9114,-185.1382,26.8572,-2.955604,4483.54,0.883123
-762.9591,-185.3398,26.5897,-2.927537,4484.58,0.883327
-763.9962,-185.5706,26.6063,-2.89291,4485.69,0.883545
-765.0274,-185.8296,26.6838,-2.855731,4486.71,0.883747
-766.0546,-186.1199,26.7382,-2.821154,4487.74,0.88395
-767.0722,-186.4423,26.7115,-2.782007,4488.84,0.884167
-768.0778,-186.8005,26.7483,-2.746662,4489.87,0.884368
-769.073,-187.1902,26.7801,-2.713753,4490.89,0.884569
-770.0587,-187.6113,26.8822,-2.679662,4491.99,0.884786
-771.0316,-188.0684,26.9255,-2.649031,4493.01,0.884988
-771.9918,-188.5553,26.9929,-2.61821,4494.04,0.885191
-772.941,-189.0743,27.1507,-2.588109,4495.15,0.88541
-773.8794,-189.6277,27.4037,-2.556247,4496.19,0.885614
-774.8104,-190.2134,27.6527,-2.52394,4497.24,0.885821
-775.7297,-190.83,27.7657,-2.495217,4498.39,0.886047
-776.6328,-191.4772,27.9008,-2.474201,4499.46,0.886258
-777.5267,-192.1499,28.1579,-2.463544,4500.53,0.886469
-778.4233,-192.842,28.6177,-2.464836,4501.73,0.886705
-779.335,-193.5465,29.0973,-2.47708,4502.87,0.886929
-780.2684,-194.2528,29.5477,-2.496969,4504.03,0.887158
-781.2278,-194.9541,29.9698,-2.522531,4505.3,0.887409
-782.2125,-195.6434,30.2347,-2.551273,4506.51,0.887646
-783.2212,-196.3131,30.4197,-2.585674,4507.71,0.887883
-784.2516,-196.961,30.5288,-2.620665,4509.02,0.888141
-785.3024,-197.5791,30.6072,-2.654032,4510.25,0.888384
-786.3687,-198.1779,30.6722,-2.672864,4511.47,0.888624
-787.4467,-198.7631,30.8488,-2.685895,4512.8,0.888886
-788.536,-199.3306,30.6958,-2.705334,4514.04,0.88913
-789.6299,-199.8788,30.6241,-2.739133,4515.28,0.889374
-790.73,-200.4171,30.8265,-2.773037,4516.6,0.889634
-791.8443,-200.9414,30.8022,-2.793214,4517.84,0.889879
-792.966,-201.4441,30.7287,-2.815205,4519.07,0.890121
-794.0948,-201.9236,30.6447,-2.846734,4520.39,0.89038
-795.2304,-202.3791,30.6099,-2.88211,4521.61,0.89062
-796.3844,-202.8028,30.8471,-2.914825,4522.82,0.890859
-797.5599,-203.1697,30.8237,-2.951541,4524.13,0.891117
-798.748,-203.4848,30.7776,-2.986467,4525.34,0.891356
-799.9458,-203.7605,30.8429,-3.020931,4526.56,0.891597
-801.1531,-204.0069,30.9111,-3.04845,4527.87,0.891854
-802.3696,-204.2243,31.0286,-3.067262,4529.09,0.892094
-803.5981,-204.4084,31.2091,-3.085602,4530.31,0.892335
-804.8406,-204.5508,31.4776,-3.111572,4531.63,0.892595
-806.0966,-204.6544,31.6919,-3.133351,4532.87,0.892838
-807.3636,-204.7271,31.9256,3.128379,4534.11,0.893082
-808.6428,-204.7703,32.202,3.108591,4535.45,0.893347
-809.9316,-204.7791,32.413,3.088337,4536.71,0.893595
-811.2306,-204.7521,32.67,3.067964,4537.97,0.893843
-812.5372,-204.6892,32.9015,3.045501,4539.34,0.894114
-813.8525,-204.5939,33.1779,3.023496,4540.62,0.894366
-815.1765,-204.4644,33.463,3.002452,4541.92,0.894621
-816.507,-204.2976,33.7278,2.977685,4543.31,0.894896
-817.8441,-204.0962,34.0276,2.954643,4544.63,0.895155
-819.1891,-203.8612,34.374,2.933533,4545.96,0.895416
-820.5424,-203.593,34.7425,2.909701,4547.4,0.8957
-821.904,-203.2917,35.1312,2.883112,4548.75,0.895967
-823.275,-202.9605,35.5154,2.85653,4550.12,0.896237
-824.6546,-202.5981,35.9161,2.827292,4551.62,0.896532
-826.0403,-202.2027,36.2557,2.797466,4553.01,0.896806
-827.4318,-201.7767,36.6232,2.76724,4554.43,0.897085
-828.8304,-201.321,37.0254,2.740014,4555.98,0.89739
-830.2352,-200.8367,37.3978,2.719413,4557.42,0.897674
-831.6461,-200.3226,37.7847,2.701461,4558.88,0.897961
-833.0636,-199.7794,38.2273,2.685813,4560.47,0.898275
-834.489,-199.2099,38.6349,2.677748,4561.97,0.89857
-835.9243,-198.6191,39.0754,2.67895,4563.47,0.898867
-837.3724,-198.0085,39.6244,2.690218,4565.13,0.899192
-838.8361,-197.3782,40.1616,2.706503,4566.68,0.899499
-840.3175,-196.7344,40.6836,2.724161,4568.25,0.899808
-841.8184,-196.0833,41.2041,2.738171,4569.98,0.900148
-843.3376,-195.4276,41.6377,2.743058,4571.59,0.900466
-844.874,-194.7676,42.0804,2.742486,4573.22,0.900787
-846.4271,-194.1004,42.5394,2.738272,4575.01,0.901138
-847.9961,-193.4247,42.9614,2.734477,4576.68,0.901467
-849.5788,-192.7377,43.4064,2.729251,4578.36,0.901798
-851.1745,-192.036,43.8615,2.722058,4580.19,0.90216
-852.782,-191.3192,44.286,2.715405,4581.91,0.902499
-854.4016,-190.5852,44.7068,2.708928,4583.65,0.902841
-856.031,-189.8338,45.1432,2.700936,4585.54,0.903213
-857.6706,-189.0627,45.561,2.692364,4587.3,0.903561
-859.3185,-188.2709,45.9701,2.682736,4589.09,0.903913
-860.9755,-187.4582,46.4165,2.673842,4591.04,0.904296
-862.6413,-186.6261,46.8115,2.666941,4592.85,0.904654
-864.3157,-185.7745,47.2294,2.659632,4594.69,0.905015
-865.9995,-184.903,47.6724,2.652728,4596.68,0.905407
-867.691,-184.011,48.0602,2.645388,4598.55,0.905776
-869.39,-183.0979,48.472,2.636823,4600.43,0.906147
-871.0963,-182.164,48.8924,2.628057,4602.48,0.90655
-872.8101,-181.2093,49.3156,2.621207,4604.39,0.906927
-874.5312,-180.2336,49.6999,2.615279,4606.32,0.907307
-876.2609,-179.2396,50.1404,2.611101,4608.43,0.907721
-877.999,-178.2288,50.5111,2.607644,4610.39,0.908108
-879.7465,-177.202,50.9268,2.60421,4612.37,0.908498
-881.5044,-176.1603,51.3437,2.601463,4614.52,0.908921
-883.2714,-175.1044,51.7006,2.598305,4616.53,0.909317
-885.0487,-174.0362,52.0845,2.596591,4618.55,0.909715
-886.8369,-172.9569,52.4402,2.596296,4620.75,0.910148
-888.6353,-171.8676,52.8068,2.595411,4622.8,0.910553
-890.4432,-170.7651,53.1566,2.591593,4624.87,0.91096
-892.2585,-169.6485,53.5204,2.584824,4627.11,0.911401
-894.0826,-168.5175,53.8914,2.580595,4629.2,0.911814
-895.9161,-167.3747,54.2475,2.580245,4631.32,0.91223
-897.7606,-166.2224,54.5979,2.582479,4633.61,0.912681
-899.6161,-165.0627,54.9186,2.584395,4635.74,0.913101
-901.4832,-163.8976,55.2141,2.586647,4637.89,0.913525
-903.3636,-162.7299,55.5229,2.590646,4640.22,0.913983
-905.254,-161.5659,55.5964,2.597241,4642.39,0.91441
-907.1526,-160.4099,55.7293,2.603982,4644.56,0.914838
-909.0643,-159.253,56.0857,2.60422,4646.9,0.9153
-910.9863,-158.0873,56.4142,2.59698,4649.1,0.915732
-912.9155,-156.9093,56.7096,2.58847,4651.31,0.916168
-914.851,-155.7169,57.0557,2.582119,4653.7,0.916639
-916.7936,-154.5123,57.3533,2.580959,4655.93,0.917078
-918.7458,-153.298,57.6779,2.582992,4658.17,0.91752
-920.7096,-152.078,57.9924,2.58773,4660.6,0.917999
-922.6873,-150.8566,58.3291,2.594171,4662.88,0.918446
-924.68,-149.6343,58.6339,2.598639,4665.16,0.918895
-926.6847,-148.4086,58.9514,2.598182,4667.63,0.919382
-928.7015,-147.1778,59.2716,2.596114,4669.93,0.919836
-930.7278,-145.9392,59.562,2.592592,4672.25,0.920293
-932.7633,-144.6916,59.8797,2.589594,4674.76,0.920787
-934.8066,-143.4343,60.1666,2.586861,4677.1,0.921249
-936.8576,-142.1646,60.5035,2.583323,4679.46,0.921712
-938.9157,-140.8823,60.8133,2.580287,4682.01,0.922215
-940.981,-139.5898,61.0939,2.579095,4684.39,0.922683
-943.0547,-138.2892,61.3685,2.580386,4686.77,0.923153
-945.1403,-136.9846,61.7025,2.585433,4689.36,0.923663
-947.2397,-135.679,61.9816,2.591394,4691.77,0.924138
-949.3514,-134.3738,62.1898,2.595367,4694.2,0.924615
-951.4727,-133.0691,62.3513,2.595688,4696.81,0.925131
-953.5994,-131.7669,62.3729,2.595493,4699.25,0.925611
-955.7282,-130.4694,62.3352,2.597798,4701.68,0.926089
-957.8585,-129.177,62.3051,2.601133,4704.3,0.926605
-959.9904,-127.8892,62.2695,2.602766,4706.73,0.927084
-962.1224,-126.6058,62.2162,2.603175,4709.16,0.927562
-964.2537,-125.3252,62.1566,2.60303,4711.77,0.928077
-966.3839,-124.048,62.076,2.603863,4714.19,0.928554
-968.5097,-122.7746,61.835,2.603349,4716.61,0.92903
-970.6172,-121.501,61.249,2.593174,4719.2,0.92954
-972.691,-120.2293,60.3103,2.57892,4721.57,0.930007
-974.7156,-118.9653,58.9946,2.567198,4723.9,0.930465
-976.6821,-117.7136,57.6156,2.551928,4726.34,0.930947
-978.593,-116.4692,56.3921,2.535551,4728.56,0.931385
-980.4495,-115.2299,55.2786,2.521403,4730.74,0.931814
-982.2516,-113.9882,54.1892,2.501131,4733.04,0.932267
-984,-112.7408,53.1871,2.481309,4735.13,0.932679
-985.6946,-111.4873,52.2745,2.463189,4737.19,0.933084
-987.3391,-110.2272,51.3291,2.44397,4739.37,0.933513
-988.9348,-108.9624,50.4574,2.426854,4741.35,0.933903
-990.4814,-107.6934,49.6014,2.407136,4743.31,0.934289
-991.9786,-106.4191,48.7096,2.386443,4745.37,0.934695
-993.4262,-105.1392,47.9098,2.365661,4747.25,0.935066
-994.8255,-103.8521,47.1638,2.341947,4749.11,0.935432
-996.1733,-102.5532,46.4638,2.31382,4751.08,0.93582
-997.4716,-101.2422,45.7824,2.288997,4752.88,0.936175
-998.7179,-99.9191,45.1099,2.261685,4754.66,0.936524
-999.9145,-98.587,44.4227,2.232086,4756.54,0.936894
-1001.0607,-97.2458,43.7937,2.205792,4758.26,0.937234
-1002.1572,-95.8949,43.2307,2.176262,4759.96,0.937568
-1003.2043,-94.5343,42.5975,2.145692,4761.76,0.937924
-1004.1994,-93.1654,42.0266,2.115346,4763.41,0.938248
-1005.1434,-91.7874,41.5256,2.084931,4765.04,0.938569
-1006.0397,-90.4019,40.9778,2.05505,4766.77,0.93891
-1006.8892,-89.0119,40.487,2.026526,4768.36,0.939223
-1007.6931,-87.6164,40.0456,1.996647,4769.93,0.939533
-1008.4492,-86.2156,39.576,1.963299,4771.61,0.939863
-1009.1602,-84.8097,39.1715,1.934519,4773.14,0.940164
-1009.8253,-83.4004,38.7865,1.906511,4774.65,0.940463
-1010.4476,-81.9868,38.4314,1.873642,4776.27,0.940782
-1011.0259,-80.5695,38.0977,1.843538,4777.76,0.941075
-1011.56,-79.1463,37.7687,1.812797,4779.24,0.941367
-1012.0482,-77.7238,37.433,1.782707,4780.82,0.941677
-1012.4896,-76.2998,37.1142,1.752148,4782.27,0.941962
-1012.8855,-74.8751,36.8355,1.722611,4783.71,0.942246
-1013.2385,-73.4507,36.5456,1.696762,4785.25,0.942549
-1013.5471,-72.0266,36.3299,1.671825,4786.66,0.942829
-1013.8149,-70.6023,36.1449,1.647056,4788.07,0.943106
-1014.0388,-69.1783,35.9264,1.622349,4789.59,0.943404
-1014.218,-67.7565,35.7429,1.599311,4790.98,0.943679
-1014.3518,-66.336,35.6161,1.57843,4792.37,0.943953
-1014.4406,-64.9168,35.4752,1.558725,4793.87,0.944247
-1014.4874,-63.5022,35.285,1.543976,4795.25,0.944519
-1014.4905,-62.0952,35.0786,1.527285,4796.62,0.944789
-1014.453,-60.6968,34.8777,1.506255,4798.09,0.945078
-1014.3776,-59.3072,34.7095,1.487057,4799.45,0.945346
-1014.265,-57.9271,34.5321,1.463935,4800.8,0.945613
-1014.1147,-56.558,34.342,1.43329,4802.25,0.945898
-1013.9279,-55.2008,34.1651,1.402508,4803.58,0.946161
-1013.7029,-53.8565,33.9958,1.371873,4804.91,0.946423
-1013.4385,-52.5267,33.8083,1.336285,4806.34,0.946704
-1013.1365,-51.2109,33.7339,1.30345,4807.66,0.946964
-1012.8002,-49.9043,33.733,1.276216,4808.97,0.947222
-1012.4247,-48.6085,33.7254,1.247177,4810.39,0.947502
-1012.0139,-47.3227,33.8087,1.219359,4811.71,0.947761
-1011.5675,-46.0423,34.0124,1.196743,4813.03,0.948022
-1011.0847,-44.7648,34.2946,1.171328,4814.46,0.948304
-1010.5645,-43.4886,34.6362,1.143185,4815.8,0.948568
-1010.006,-42.213,34.9742,1.114141,4817.16,0.948836
-1009.4067,-40.9426,35.2692,1.080872,4818.64,0.949127
-1008.7679,-39.6787,35.5658,1.051145,4820.02,0.949398
-1008.0914,-38.4203,35.8605,1.025514,4821.41,0.949673
-1007.3787,-37.1695,36.1271,0.99728,4822.92,0.94997
-1006.63,-35.9277,36.3915,0.96858,4824.33,0.950249
-1005.8423,-34.6973,36.6635,0.938587,4825.75,0.950528
-1005.0144,-33.4795,36.9855,0.906499,4827.29,0.950831
-1004.1457,-32.2746,37.281,0.877836,4828.74,0.951117
-1003.2378,-31.0862,37.4935,0.848704,4830.2,0.951404
-1002.2916,-29.9175,37.695,0.816332,4831.78,0.951715
-1001.3088,-28.7691,37.9047,0.790323,4833.25,0.952005
-1000.2871,-27.643,38.1357,0.764756,4834.73,0.952296
-999.2274,-26.5387,38.4422,0.733926,4836.34,0.952613
-998.1306,-25.4516,38.7871,0.70978,4837.84,0.952909
-996.9987,-24.3835,39.0172,0.688825,4839.36,0.953208
-995.8313,-23.3362,39.2489,0.662305,4841.01,0.953532
-994.6331,-22.3143,39.5262,0.638322,4842.54,0.953835
-993.4017,-21.3131,39.8347,0.618189,4844.09,0.95414
-992.1377,-20.3325,40.1507,0.599263,4845.78,0.954472
-990.843,-19.3733,40.4305,0.581259,4847.35,0.954782
-989.5188,-18.4346,40.7438,0.562289,4848.94,0.955095
-988.1638,-17.517,41.0776,0.542695,4850.67,0.955435
-986.7782,-16.6223,41.4071,0.521915,4852.28,0.955753
-985.3625,-15.7501,41.746,0.499479,4853.9,0.956073
-983.9156,-14.903,42.0785,0.473991,4855.67,0.956421
-982.4382,-14.0837,42.3976,0.449408,4857.32,0.956747
-980.9304,-13.2937,42.7007,0.426623,4858.99,0.957074
-979.3934,-12.5337,43.0437,0.400537,4860.79,0.957429
-977.827,-11.8042,43.3691,0.376769,4862.47,0.957761
-976.2321,-11.1057,43.6889,0.353247,4864.17,0.958095
-974.6102,-10.4373,44.033,0.328517,4866.02,0.958459
-972.9608,-9.802,44.3604,0.304808,4867.74,0.958798
-971.2837,-9.2006,44.7343,0.283122,4869.47,0.959139
-969.5794,-8.6339,45.0618,0.265138,4871.36,0.959511
-967.8516,-8.1014,45.3634,0.245555,4873.12,0.959858
-966.1002,-7.6022,45.6965,0.224049,4874.89,0.960207
-964.3248,-7.1371,46.0748,0.202767,4876.82,0.960587
-962.5264,-6.7063,46.4075,0.18587,4878.62,0.960941
-960.7067,-6.3094,46.7266,0.168591,4880.44,0.961299
-958.8655,-5.9461,47.1168,0.150244,4882.41,0.961687
-957.0034,-5.6135,47.4755,0.138506,4884.25,0.962051
-955.1222,-5.3101,47.7943,0.127641,4886.11,0.962416
-953.2224,-5.0322,48.2093,0.116205,4888.13,0.962814
-951.3035,-4.7798,48.5584,0.106954,4890.02,0.963186
-949.3659,-4.5516,48.9005,0.095143,4891.92,0.96356
-947.4125,-4.3483,49.2835,0.081018,4893.98,0.963966
-945.4432,-4.1709,49.583,0.064688,4895.9,0.964346
-943.459,-4.0233,49.9092,0.042564,4897.85,0.964728
-941.4584,-3.9059,50.2853,0.020753,4899.95,0.965143
-939.4432,-3.82,50.5841,0.004989,4901.92,0.96553
-937.4132,-3.7623,50.9691,-0.004155,4903.9,0.96592
-935.3701,-3.7247,51.2221,-0.008042,4906.04,0.966343
-933.3176,-3.7003,51.4037,-0.012394,4908.04,0.966737
-931.2535,-3.6865,51.8783,-0.016677,4910.06,0.967133
-929.1699,-3.6855,52.2458,-0.018373,4912.25,0.967565
-927.0746,-3.6953,52.5294,-0.021281,4914.29,0.967968
-924.9674,-3.7143,52.8414,-0.024742,4916.35,0.968372
-922.8466,-3.7416,53.1695,-0.027858,4918.57,0.968811
-920.7138,-3.7792,53.524,-0.033793,4920.66,0.969221
-918.5651,-3.8276,53.96,-0.037771,4922.75,0.969634
-916.4008,-3.8888,54.2822,-0.036983,4925.02,0.970081
-914.2245,-3.9589,54.6075,-0.037319,4927.15,0.9705
-912.0293,-4.0389,54.9725,-0.039634,4929.29,0.970921
-909.8253,-4.1277,55.3236,-0.04182,4931.61,0.971378
-907.6074,-4.2212,55.6911,-0.044365,4933.77,0.971804
-905.3751,-4.3191,56.0101,-0.045891,4935.95,0.972233
-903.1301,-4.4191,56.376,-0.045398,4938.31,0.972698
-900.8703,-4.5188,56.7301,-0.042684,4940.52,0.973133
-898.5974,-4.6149,57.0277,-0.037983,4942.73,0.97357
-896.31,-4.7044,57.4235,-0.032944,4945.14,0.974043
-894.0084,-4.7854,57.7353,-0.027986,4947.38,0.974486
-891.6939,-4.8578,58.0548,-0.023127,4949.64,0.97493
-889.3659,-4.9226,58.3845,-0.020274,4952.09,0.975412
-887.0248,-4.9815,58.7357,-0.019112,4954.37,0.975862
-884.6691,-5.0349,59.0653,-0.018833,4956.67,0.976315
-882.3009,-5.0854,59.3881,-0.019087,4959.16,0.976805
