pos_x,pos_y,speed,target_speed,yaw,lap_dist,spline_pos
127.2788,-317.8533,58.7131,16.8651,2.387221,1676.96,0.365201
126.4361,-317.0462,57.9977,16.7719,2.377767,1678.2,0.36547
125.6105,-316.2397,57.4568,16.6967,2.367909,1679.24,0.365696
124.8007,-315.4334,56.8855,16.6076,2.358347,1680.45,0.36596
124.0057,-314.6277,56.3107,16.5193,2.349541,1681.65,0.366221
123.2253,-313.823,55.8077,16.4471,2.340779,1682.65,0.366441
122.4605,-313.0193,55.1923,16.3606,2.331422,1683.83,0.366696
121.7119,-312.2165,54.595,16.2752,2.321289,1684.99,0.366949
120.9802,-311.4137,54.0438,16.203,2.309905,1685.97,0.367162
120.2659,-310.6116,53.4336,16.1162,2.298316,1687.1,0.367409
119.568,-309.8097,52.8952,16.0341,2.287028,1688.22,0.367653
118.8854,-309.0066,52.5264,15.9655,2.275274,1689.16,0.367858
118.2177,-308.2001,52.2242,15.8829,2.262273,1690.28,0.368102
117.5641,-307.3885,51.9949,15.8022,2.24877,1691.38,0.368341
116.9221,-306.5706,52.009,15.7339,2.236264,1692.32,0.368546
116.2887,-305.7435,52.1642,15.6575,2.224369,1693.42,0.368785
115.6627,-304.9068,52.3289,15.5742,2.213112,1694.52,0.369025
115.0448,-304.0608,52.4261,15.5019,2.201626,1695.47,0.369232
114.4363,-303.2059,52.5014,15.4184,2.189382,1696.58,0.369474
113.8369,-302.3427,52.5969,15.3379,2.177723,1697.7,0.369716
113.2308,-301.447,52.574,15.256,2.165704,1698.8,0.369958
112.6551,-300.5713,52.2417,15.1855,2.152362,1699.75,0.370163
112.0944,-299.6956,51.7526,15.1055,2.140312,1700.84,0.370402
111.5485,-298.8225,51.1985,15.0419,2.129631,1701.93,0.370638
111.0175,-297.9528,50.7119,15.0,2.118945,1702.85,0.370839
110.5012,-297.0873,50.1108,15.0,2.108635,1703.91,0.37107
110.0005,-296.2258,49.5146,15.0,2.097286,1704.96,0.371298
109.5159,-295.368,49.0234,15.0,2.085045,1705.85,0.371492
109.0478,-294.5134,48.4591,15.0,2.071871,1706.88,0.371716
108.5953,-293.6612,48.0603,15.0,2.058957,1707.89,0.371937
108.158,-292.8087,47.771,15.0,2.044751,1708.76,0.372125
107.7355,-291.9553,47.4907,15.0,2.030538,1709.76,0.372343
107.3267,-291.1005,47.2607,15.0,2.016863,1710.75,0.37256
106.9317,-290.2439,47.0906,15.0,2.002824,1711.6,0.372745
106.5492,-289.3846,47.026,15.0,1.989633,1712.59,0.372961
106.1769,-288.5195,47.1779,15.0,1.977221,1713.59,0.373177
105.8141,-287.6469,47.3283,15.0,1.964827,1714.44,0.373362
105.4613,-286.7672,47.4444,15.0,1.952198,1715.43,0.373579
105.1195,-285.8817,47.3676,15.0,1.939132,1716.43,0.373797
104.7924,-284.9961,47.0179,15.0,1.924622,1717.28,0.373982
104.4791,-284.1142,46.5917,15.0,1.912148,1718.26,0.374196
104.1796,-283.2367,46.0955,15.0,1.899694,1719.24,0.374407
103.8955,-282.3651,45.576,15.0,1.885889,1720.06,0.374587
103.6263,-281.5006,45.0132,15.0,1.872624,1721.01,0.374794
103.3709,-280.6434,44.4194,15.0,1.86035,1721.95,0.374998
103.1293,-279.7932,43.9609,15.0,1.847687,1722.75,0.375172
102.9017,-278.9496,43.4558,15.0,1.834344,1723.67,0.375372
102.6878,-278.1126,42.9094,15.0,1.820984,1724.57,0.375569
102.4877,-277.2827,42.4581,15.0,1.807365,1725.34,0.375736
102.3015,-276.4599,41.9648,15.0,1.793416,1726.22,0.375928
102.1294,-275.6426,41.5735,15.0,1.778342,1727.1,0.376119
101.9712,-274.8291,41.3154,15.0,1.762824,1727.84,0.376281
101.8269,-274.0186,41.0438,15.0,1.74707,1728.71,0.376469
101.6953,-273.2106,40.8794,15.0,1.732149,1729.57,0.376657
101.5749,-272.4026,40.8061,15.0,1.718726,1730.3,0.376817
101.4667,-271.595,40.6982,15.0,1.704056,1731.16,0.377003
101.3693,-270.7871,40.7128,15.0,1.69069,1732.01,0.377189
101.282,-269.9766,40.8201,15.0,1.678133,1732.74,0.377348
101.2046,-269.1624,40.944,15.0,1.665592,1733.6,0.377536
101.1387,-268.3473,40.778,15.0,1.651443,1734.46,0.377722
101.0843,-267.5365,40.4987,15.0,1.637825,1735.19,0.377881
101.0406,-266.7315,40.1431,15.0,1.624963,1736.03,0.378065
101.0084,-265.9328,39.807,15.0,1.611153,1736.87,0.378248
100.9879,-265.1394,39.5981,15.0,1.596579,1737.59,0.378404
100.9787,-264.3496,39.4225,15.0,1.582456,1738.42,0.378585
100.9795,-263.5619,39.3682,15.0,1.569741,1739.24,0.378764
100.991,-262.7742,39.4238,15.0,1.556278,1739.95,0.378918
101.0129,-261.9852,39.5147,15.0,1.542976,1740.78,0.379099
101.0449,-261.1948,39.5928,15.0,1.530423,1741.61,0.37928
101.0867,-260.4041,39.5859,15.0,1.517903,1742.32,0.379435
101.1386,-259.6149,39.5138,15.0,1.505118,1743.15,0.379616
101.2005,-258.8275,39.5071,15.0,1.492446,1743.98,0.379797
101.2728,-258.0375,39.5122,15.0,1.479464,1744.69,0.379951
101.3556,-257.2516,39.5216,15.0,1.465886,1745.52,0.380131
101.4512,-256.4467,39.516,15.0,1.452475,1746.35,0.380311
101.5546,-255.6633,39.5141,15.0,1.439564,1747.17,0.380492
101.6683,-254.8817,39.4926,15.0,1.426353,1747.88,0.380646
101.7926,-254.1024,39.442,15.0,1.412631,1748.71,0.380826
101.9273,-253.3256,39.4014,15.0,1.399175,1749.54,0.381006
102.0719,-252.5516,39.3657,15.0,1.386019,1750.24,0.381159
102.2268,-251.7766,39.3151,15.0,1.373601,1751.06,0.381338
102.3904,-251.008,39.2756,15.0,1.361001,1751.88,0.381516
102.5638,-250.2426,39.2271,15.0,1.348068,1752.58,0.381669
102.7467,-249.4807,39.1492,15.0,1.335188,1753.4,0.381847
102.9386,-248.7222,39.0972,15.0,1.322984,1754.21,0.382024
103.1438,-247.9528,39.0283,15.0,1.310164,1754.91,0.382177
103.355,-247.2027,38.9193,15.0,1.296393,1755.72,0.382353
103.5754,-246.4572,38.8358,15.0,1.283257,1756.53,0.382528
103.8043,-245.7162,38.7448,15.0,1.271291,1757.22,0.382679
104.0415,-244.9801,38.6138,15.0,1.258957,1758.02,0.382854
104.2877,-244.2494,38.5033,15.0,1.245814,1758.82,0.383028
104.5496,-243.5062,38.4728,15.0,1.232031,1759.5,0.383176
104.8148,-242.7854,38.347,15.0,1.218188,1760.29,0.383348
105.09,-242.0714,38.1885,15.0,1.202982,1761.08,0.383521
105.3755,-241.3647,38.0518,15.0,1.186766,1761.76,0.383668
105.671,-240.6654,37.8989,15.0,1.171047,1762.54,0.383839
105.9765,-239.9737,37.7343,15.0,1.154849,1763.32,0.384008
106.2991,-239.2771,37.5662,15.0,1.137112,1764.09,0.384176
106.6261,-238.6024,37.4315,15.0,1.119508,1764.75,0.38432
106.9623,-237.9354,37.2849,15.0,1.103905,1765.52,0.384487
107.3072,-237.276,37.1368,15.0,1.088936,1766.29,0.384654
107.6608,-236.6244,37.0135,15.0,1.073647,1766.94,0.384795
108.0228,-235.9806,36.87,15.0,1.058507,1767.7,0.384961
108.3931,-235.3446,36.7256,15.0,1.043495,1768.45,0.385125
108.7795,-234.7043,36.5952,15.0,1.027871,1769.1,0.385266
109.1669,-234.0855,36.4354,15.0,1.01145,1769.84,0.385428
109.563,-233.4758,36.2804,15.0,0.994595,1770.59,0.38559
109.9681,-232.8755,36.1512,15.0,0.977151,1771.22,0.385727
110.382,-232.2847,36.0016,15.0,0.959772,1771.95,0.385888
110.8044,-231.7036,35.8503,15.0,0.942159,1772.69,0.386049
111.2352,-231.1322,35.7262,15.0,0.924843,1773.32,0.386186
111.6739,-230.5703,35.5846,15.0,0.907901,1774.05,0.386345
112.1203,-230.0178,35.4447,15.0,0.891204,1774.78,0.386503
112.5765,-229.473,35.3203,15.0,0.873704,1775.4,0.386638
113.0385,-228.9408,35.1807,15.0,0.855832,1776.12,0.386795
113.5078,-228.4185,35.0449,15.0,0.838881,1776.84,0.386952
113.9841,-227.9061,34.9272,15.0,0.821842,1777.45,0.387084
114.467,-227.4033,34.7989,15.0,0.80563,1778.16,0.38724
114.9557,-226.9097,34.6769,15.0,0.790368,1778.88,0.387396
115.4541,-226.4215,34.5809,15.0,0.775005,1779.59,0.387551
115.9548,-225.9451,34.5372,15.0,0.760556,1780.19,0.387682
116.4616,-225.4762,34.5152,15.0,0.746556,1780.91,0.387839
116.9905,-225.0005,34.5083,15.0,0.732532,1781.61,0.387992
117.5105,-224.5469,34.5081,15.0,0.717346,1782.22,0.388124
118.0427,-224.0964,34.5095,15.0,0.702378,1782.94,0.38828
118.576,-223.6581,34.5361,15.0,0.687955,1783.64,0.388433
119.1162,-223.2268,34.5897,15.0,0.673789,1784.25,0.388566
119.6656,-222.8007,34.7009,15.0,0.65969,1784.96,0.388721
120.2214,-222.3819,34.8532,15.0,0.645683,1785.69,0.388878
120.7847,-221.969,34.9931,15.0,0.632556,1786.31,0.389014
121.3559,-221.5616,35.1553,15.0,0.619585,1787.02,0.38917
121.9349,-221.1597,35.3283,15.0,0.606817,1787.76,0.38933
122.5214,-220.7627,35.4876,15.0,0.595054,1788.38,0.389465
123.115,-220.3703,35.6556,15.0,0.583994,1789.12,0.389626
123.7157,-219.9827,35.837,15.0,0.573054,1789.85,0.389786
124.3237,-219.6,36.0023,15.0,0.561781,1790.49,0.389924
124.9392,-219.2224,36.1915,15.0,0.550333,1791.24,0.390087
125.5657,-218.8475,36.4065,15.0,0.539238,1791.99,0.390252
126.1963,-218.4791,36.6456,15.0,0.528663,1792.75,0.390417
126.8347,-218.115,36.8613,15.0,0.518307,1793.4,0.390559
127.481,-217.755,37.1168,15.0,0.508335,1794.17,0.390727
128.135,-217.3992,37.3546,15.0,0.498176,1794.95,0.390895
128.8097,-217.041,37.5339,15.0,0.488046,1795.62,0.391041
129.4807,-216.6937,37.7342,15.0,0.477684,1796.4,0.391211
130.1559,-216.3527,37.9173,15.0,0.467644,1797.18,0.391382
130.8748,-215.999,38.108,15.0,0.457226,1797.97,0.391554
131.5637,-215.6688,38.2788,15.0,0.446986,1798.66,0.391703
132.2592,-215.344,38.4711,15.0,0.436849,1799.46,0.391878
132.9616,-215.025,38.6812,15.0,0.426292,1800.27,0.392054
133.671,-214.7119,38.867,15.0,0.415725,1800.96,0.392205
134.3929,-214.402,39.0785,15.0205,0.405445,1801.78,0.392383
135.1163,-214.1001,39.3096,15.0453,0.395339,1802.59,0.392561
135.8466,-213.8034,39.5129,15.0844,0.385977,1803.3,0.392715
136.5837,-213.5115,39.7543,15.1315,0.377015,1804.13,0.392895
137.3374,-213.2207,39.9942,15.1813,0.368247,1804.97,0.393077
138.0881,-212.9384,40.2343,15.2314,0.359704,1805.81,0.39326
138.8455,-212.6607,40.4399,15.2735,0.351352,1806.54,0.393419
139.6095,-212.3877,40.6935,15.3229,0.343181,1807.39,0.393605
140.3803,-212.1191,40.9157,15.3671,0.335377,1808.13,0.393766
141.1579,-211.8552,41.1798,15.4183,0.32718,1808.99,0.393953
141.9424,-211.596,41.4382,15.4686,0.319117,1809.86,0.394143
142.7334,-211.3412,41.6891,15.5189,0.311571,1810.74,0.394334
143.5311,-211.0905,41.9354,15.562,0.304511,1811.49,0.394498
144.3358,-210.8437,42.2263,15.6118,0.297607,1812.38,0.394692
145.1786,-210.5916,42.5079,15.6613,0.290639,1813.27,0.394886
145.9971,-210.353,42.7447,15.7024,0.283705,1814.05,0.395054
146.8222,-210.1181,43.0134,15.7502,0.277271,1814.95,0.395252
147.6535,-209.8869,43.2812,15.7989,0.271333,1815.86,0.395449
148.4911,-209.6588,43.5205,15.8411,0.265865,1816.64,0.39562
149.335,-209.4339,43.7876,15.8912,0.260501,1817.57,0.395822
150.1848,-209.2122,44.0466,15.9411,0.25515,1818.5,0.396025
151.0406,-208.9939,44.2586,15.9836,0.249756,1819.3,0.3962
151.9022,-208.7788,44.5271,16.0305,0.244637,1820.24,0.396404
152.7816,-208.5639,44.8039,16.0767,0.239636,1821.19,0.39661
153.6556,-208.3552,45.0779,16.1225,0.234456,1822.15,0.396819
154.5356,-208.1501,45.286,16.1589,0.228939,1822.96,0.396996
155.4211,-207.949,45.5112,16.1979,0.223302,1823.92,0.397206
156.312,-207.752,45.7674,16.2306,0.217619,1824.88,0.397414
157.2091,-207.5594,45.9985,16.2572,0.211557,1825.72,0.397597
158.1213,-207.3694,46.2734,16.2814,0.205323,1826.7,0.397809
159.0308,-207.186,46.5283,16.3048,0.198992,1827.69,0.398026
159.9462,-207.0076,46.7348,16.3231,0.192467,1828.53,0.398209
160.8655,-206.8353,46.7387,16.3379,0.185311,1829.52,0.398424
161.7878,-206.6688,46.9955,16.3512,0.178565,1830.52,0.398641
162.716,-206.5071,47.2413,16.3641,0.172484,1831.37,0.398827
163.6509,-206.3503,47.5428,16.3767,0.166112,1832.38,0.399046
164.5921,-206.1992,47.784,16.3871,0.159214,1833.38,0.399266
165.5383,-206.0543,47.9404,16.3979,0.151956,1834.26,0.399457
166.4888,-205.916,48.1107,16.4103,0.144508,1835.27,0.399677
167.4438,-205.7843,48.319,16.4229,0.13704,1836.29,0.399899
168.404,-205.659,48.5227,16.4288,0.129798,1837.17,0.400091
169.3698,-205.5404,48.7716,16.4347,0.122147,1838.2,0.400315
170.3507,-205.4286,48.975,16.4413,0.113453,1839.24,0.40054
171.3263,-205.3259,49.125,16.4463,0.104936,1840.12,0.400732
172.3061,-205.2307,49.3207,16.4517,0.096795,1841.16,0.40096
173.2909,-205.1427,49.5594,16.4551,0.08912,1842.21,0.401187
174.2806,-205.0612,49.7448,16.4552,0.082159,1843.11,0.401384
175.2748,-204.9865,49.9325,16.4528,0.07508,1844.16,0.401613
176.2723,-204.9186,50.0516,16.4508,0.067903,1845.22,0.401844
177.2907,-204.8567,50.1827,16.448,0.060746,1846.13,0.402042
178.2954,-204.8036,50.4206,16.4436,0.052754,1847.19,0.402273
179.3053,-204.7587,50.6722,16.4381,0.044466,1848.26,0.402505
180.3203,-204.7223,50.8789,16.4311,0.035871,1849.18,0.402705
181.3398,-204.6951,51.0835,16.4201,0.026693,1850.26,0.402941
182.3629,-204.6771,51.2382,16.408,0.017509,1851.34,0.403175
183.3937,-204.6687,51.3666,16.3961,0.008215,1852.26,0.403377
184.4231,-204.6696,51.5573,16.3805,-0.000889,1853.35,0.403614
185.4565,-204.6794,51.7978,16.3652,-0.009449,1854.44,0.403852
186.4945,-204.6982,52.005,16.3498,-0.018138,1855.38,0.404057
187.5363,-204.7267,52.1863,16.3294,-0.027338,1856.48,0.404296
188.5808,-204.7647,52.3326,16.3109,-0.036359,1857.58,0.404536
189.6278,-204.8119,52.4651,16.2922,-0.045107,1858.53,0.404742
190.6872,-204.8688,52.6648,16.2676,-0.053641,1859.64,0.404983
191.7473,-204.9345,52.9046,16.2386,-0.06193,1860.75,0.405226
192.8049,-205.0093,53.1198,16.207,-0.070583,1861.87,0.40547
193.8653,-205.0942,53.2683,16.1792,-0.079844,1862.83,0.405679
194.9281,-205.1887,53.4282,16.147,-0.088755,1863.96,0.405924
195.9934,-205.2929,53.6286,16.1135,-0.09745,1865.09,0.40617
197.0617,-205.4065,53.812,16.0852,-0.105936,1866.06,0.406382
198.1331,-205.5293,54.0203,16.053,-0.114109,1867.2,0.406629
199.2072,-205.6613,54.2033,16.0212,-0.122326,1868.33,0.406877
200.2834,-205.8027,54.3428,15.9929,-0.130632,1869.31,0.407091
201.3615,-205.9536,54.5267,15.9591,-0.139067,1870.47,0.407342
202.4422,-206.1142,54.7416,15.9265,-0.147523,1871.62,0.407592
203.5256,-206.2844,54.9361,15.8993,-0.155812,1872.61,0.407807
204.6118,-206.4639,55.1401,15.8711,-0.163772,1873.77,0.40806
205.6999,-206.6523,55.2997,15.8489,-0.171482,1874.93,0.408313
206.7893,-206.8495,55.4133,15.834,-0.179025,1875.93,0.408531
207.8789,-207.0556,55.4653,15.8195,-0.186998,1877.1,0.408786
208.9682,-207.2711,55.6087,15.8077,-0.19528,1878.27,0.40904
210.0593,-207.4958,55.7955,15.7997,-0.203088,1879.27,0.40926
211.1526,-207.7293,55.9834,15.7897,-0.210435,1880.45,0.409516
212.2464,-207.9714,55.9885,15.781,-0.217834,1881.64,0.409774
213.3387,-208.2215,56.0872,15.7746,-0.225065,1882.64,0.409993
214.4322,-208.4796,56.2845,15.7673,-0.23183,1883.83,0.410252
215.5279,-208.7465,56.503,15.7621,-0.238891,1885.02,0.410511
216.6254,-209.0226,56.6684,15.7582,-0.246473,1886.04,0.410733
217.724,-209.3079,56.821,15.754,-0.254083,1887.24,0.410994
218.823,-209.602,56.9605,15.7492,-0.261459,1888.44,0.411256
219.9226,-209.9046,57.0904,15.7462,-0.268533,1889.47,0.41148
221.0301,-210.2175,57.2521,15.7428,-0.275395,1890.68,0.411743
222.1313,-210.537,57.419,15.7394,-0.282358,1891.89,0.412006
223.2332,-210.8653,57.5666,15.7407,-0.289587,1892.93,0.412233
224.3357,-211.2029,57.735,15.7403,-0.297162,1894.14,0.412498
225.4387,-211.5501,57.9025,15.7407,-0.304953,1895.36,0.412764
226.5418,-211.9068,58.0412,15.743,-0.312694,1896.41,0.412991
227.6454,-212.2723,58.205,15.7431,-0.319866,1897.64,0.413258
228.7493,-212.6463,58.3546,15.7461,-0.326619,1898.87,0.413527
229.8532,-213.0285,58.4712,15.7475,-0.333312,1899.92,0.413756
230.9571,-213.4189,58.6211,15.7472,-0.339946,1901.16,0.414026
232.0613,-213.8179,58.799,15.7525,-0.346746,1902.4,0.414295
233.1659,-214.2259,58.9595,15.753,-0.35382,1903.46,0.414526
234.2707,-214.643,59.1272,15.7548,-0.360998,1904.7,0.414798
235.4033,-215.0802,59.2682,15.7573,-0.368375,1905.95,0.415069
236.5072,-215.5154,59.3849,15.7572,-0.375522,1907.02,0.415303
237.6107,-215.9592,59.5514,15.7625,-0.382417,1908.28,0.415576
238.7145,-216.4114,59.7357,15.7654,-0.388775,1909.54,0.41585
239.8189,-216.871,59.8737,15.768,-0.394393,1910.62,0.416086
240.9228,-217.3381,59.9844,15.7738,-0.400304,1911.88,0.41636
242.0257,-217.8123,60.0831,15.7787,-0.406067,1913.15,0.416636
243.128,-218.2946,60.2501,15.7815,-0.41239,1914.23,0.416873
244.2307,-218.7862,60.4648,15.7866,-0.419372,1915.51,0.41715
245.3335,-219.2869,60.65,15.7925,-0.426187,1916.78,0.417428
246.4357,-219.7964,60.7702,15.7957,-0.433048,1917.88,0.417667
247.5366,-220.3143,60.8802,15.8028,-0.439722,1919.16,0.417946
248.6363,-220.8406,61.0206,15.8092,-0.446375,1920.45,0.418227
249.7352,-221.3752,61.1809,15.8147,-0.452752,1921.55,0.418467
250.8343,-221.9178,61.3821,15.821,-0.458582,1922.84,0.418747
251.9606,-222.4813,61.5219,15.8269,-0.463897,1924.14,0.41903
253.0587,-223.0376,61.5845,15.8345,-0.468953,1925.43,0.419312
254.155,-223.6001,61.6571,15.8411,-0.474015,1926.55,0.419554
255.2577,-224.1734,61.8644,15.8498,-0.479467,1927.85,0.419838
256.3538,-224.7518,62.0921,15.8596,-0.485579,1929.15,0.420122
257.4494,-225.3396,62.2439,15.8688,-0.492379,1930.28,0.420367
258.5433,-225.9367,62.385,15.8826,-0.499651,1931.59,0.420653
259.6485,-226.5499,62.5297,15.8952,-0.50656,1932.91,0.42094
260.7403,-227.1646,62.6683,15.9061,-0.512817,1934.04,0.421186
261.8303,-227.7862,62.8051,15.9195,-0.518252,1935.36,0.421474
262.9192,-228.4141,62.9022,15.9336,-0.523057,1936.68,0.421762
264.0066,-229.0481,63.0001,15.9457,-0.527855,1937.82,0.42201
265.0923,-229.6891,63.0587,15.9581,-0.533288,1939.15,0.4223
266.1747,-230.3375,63.1666,15.9722,-0.539737,1940.48,0.42259
267.2548,-230.9942,63.204,15.9846,-0.546289,1941.62,0.422838
268.3304,-231.658,63.2842,15.9996,-0.552964,1942.96,0.423128
269.4041,-232.3299,63.4065,16.0152,-0.559097,1944.29,0.423419
270.4763,-233.009,63.5274,16.0271,-0.56464,1945.44,0.423669
271.5472,-233.695,63.6567,16.0424,-0.569702,1946.78,0.423961
272.6169,-234.3871,63.7647,16.0583,-0.5743,1948.12,0.424253
273.6849,-235.0854,63.8701,16.0714,-0.579081,1949.27,0.424504
274.7516,-235.7906,64.0288,16.0862,-0.584104,1950.62,0.424797
275.8172,-236.5033,64.1886,16.101,-0.589521,1951.98,0.425092
276.8811,-237.2233,64.3017,16.1127,-0.594964,1953.14,0.425345
277.9432,-237.9505,64.429,16.1279,-0.600309,1954.49,0.42564
279.0039,-238.684,64.5633,16.1438,-0.605061,1955.85,0.425935
280.0637,-239.4233,64.6814,16.1574,-0.609076,1957.02,0.42619
281.1229,-240.1679,64.7953,16.1728,-0.61273,1958.38,0.426488
282.1809,-240.9171,64.8925,16.1873,-0.616174,1959.75,0.426784
283.2381,-241.6714,65.0224,16.1985,-0.619747,1960.92,0.427041
284.295,-242.432,65.2047,16.214,-0.623742,1962.29,0.427338
285.3548,-243.2011,65.3495,16.2289,-0.627793,1963.66,0.427638
286.4103,-243.9734,65.4608,16.2399,-0.631642,1964.84,0.427894
287.4651,-244.7508,65.591,16.2446,-0.635135,1966.22,0.428195
288.5197,-245.5328,65.7228,16.2425,-0.638127,1967.6,0.428496
289.5743,-246.319,65.8361,16.2408,-0.640555,1968.79,0.428753
290.6292,-247.1087,65.9568,16.2343,-0.64263,1970.18,0.429056
291.6843,-247.9018,66.0753,16.231,-0.644542,1971.57,0.429359
292.7399,-248.6983,66.1944,16.2285,-0.6464,1972.75,0.429617
293.7961,-249.4987,66.345,16.2242,-0.648508,1974.15,0.429921
294.8528,-250.303,66.4914,16.2149,-0.650616,1975.55,0.430225
295.9101,-251.1111,66.6158,16.1918,-0.652587,1976.74,0.430486
296.9681,-251.9227,66.7488,16.1348,-0.654349,1978.14,0.430791
298.0272,-252.7372,66.8782,16.0569,-0.655626,1979.55,0.431096
299.0872,-253.5542,66.9752,15.9892,-0.656604,1980.75,0.431359
300.1479,-254.3732,67.0618,15.9111,-0.65747,1982.16,0.431666
301.2095,-255.1942,67.1899,15.8335,-0.658342,1983.57,0.431973
302.2726,-256.0181,67.3495,15.7667,-0.659312,1984.78,0.432237
303.3375,-256.8453,67.5057,15.6871,-0.660404,1986.2,0.432546
304.4037,-257.6753,67.6403,15.608,-0.661467,1987.62,0.432854
305.471,-258.5078,67.7455,15.5411,-0.6624,1988.84,0.43312
306.5396,-259.3425,67.8639,15.4626,-0.663141,1990.26,0.43343
307.6094,-260.1793,67.9835,15.3833,-0.663792,1991.69,0.433741
308.6807,-261.018,68.0967,15.3159,-0.66425,1992.91,0.434007
309.7537,-261.8587,68.2274,15.2376,-0.664597,1994.35,0.434319
310.8283,-262.7012,68.3482,15.1604,-0.664922,1995.78,0.434631
311.9045,-263.5453,68.455,15.0938,-0.665127,1997.01,0.4349
312.9825,-264.3911,68.5851,15.0293,-0.66529,1998.46,0.435215
314.0626,-265.2386,68.7306,15.0,-0.665288,1999.9,0.435529
315.1448,-266.0876,68.8442,15.0,-0.665227,2001.14,0.435798
316.2293,-266.938,68.9693,15.0,-0.664988,2002.58,0.436113
317.3369,-267.8058,69.0756,15.0,-0.66461,2004.04,0.43643
318.4253,-268.6577,69.1707,15.0,-0.664072,2005.49,0.436745
319.5159,-269.5099,69.2635,15.0,-0.663325,2006.73,0.437017
320.615,-270.3674,69.3605,15.0,-0.662525,2008.2,0.437336
321.709,-271.2191,69.4269,15.0,-0.661485,2009.65,0.437651
322.8062,-272.0712,69.5166,15.0,-0.660325,2010.9,0.437924
323.9061,-272.9231,69.6109,15.0,-0.659029,2012.36,0.438242
325.0084,-273.7745,69.7008,15.0,-0.657686,2013.82,0.438561
326.1132,-274.6255,69.7775,15.0,-0.65636,2015.07,0.438834
327.2206,-275.4762,69.8843,15.0,-0.655019,2016.54,0.439152
328.3307,-276.3265,69.9861,15.0,-0.653666,2018.0,0.439471
329.4435,-277.1764,70.0698,15.0,-0.652206,2019.26,0.439746
330.5594,-278.0256,70.1785,15.0,-0.650535,2020.73,0.440066
331.6783,-278.8741,70.2883,15.0,-0.648795,2022.21,0.440387
332.8005,-279.7219,70.3765,15.0,-0.646999,2023.47,0.440662
333.9256,-280.5689,70.4779,15.0,-0.645321,2024.95,0.440983
335.0535,-281.4152,70.553,15.0,-0.6437,2026.42,0.441305
336.1837,-282.2602,70.6086,15.0,-0.641983,2027.69,0.441582
337.3121,-283.1004,70.0248,15.0,-0.640087,2029.17,0.441903
338.4303,-283.9297,69.1608,15.0,-0.638139,2030.63,0.442221
339.5367,-284.7466,68.3898,15.0,-0.635983,2031.87,0.442491
340.6314,-285.5512,67.5451,15.0,-0.633784,2033.29,0.442801
341.7152,-286.3445,66.7538,15.0,-0.63189,2034.7,0.443107
342.7885,-287.1277,66.1461,15.0,-0.63034,2035.89,0.443367
343.8527,-287.9017,65.5067,15.0,-0.628871,2037.27,0.443668
344.9082,-288.6672,64.8958,15.0,-0.627421,2038.64,0.443966
345.9553,-289.4237,64.2975,15.0,-0.625654,2039.8,0.444218
347.003,-290.1774,63.4754,15.0,-0.623614,2041.14,0.44451
348.0285,-290.9114,62.6477,15.0,-0.621271,2042.47,0.444799
349.0429,-291.6339,61.9399,15.0,-0.618896,2043.58,0.445041
350.0465,-292.3455,61.1399,15.0,-0.616752,2044.87,0.445322
351.039,-293.0465,60.3938,15.0,-0.614962,2046.15,0.4456
352.035,-293.7478,59.7941,15.0,-0.613478,2047.22,0.445835
353.0073,-294.4305,59.107,15.0,-0.612115,2048.47,0.446106
